Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
   [7] camlFormula_wl__update_1098 [103] caml_apply2     [221] caml_putblock
  [21] camlLexer____ocaml_lex_main_rec_1010 [59] caml_array_blit [222] caml_realloc_ref_table
 [180] camlLexer__entry       [94] caml_blit_string      [152] caml_register_custom_operations
  [91] camlLexer__main_1009  [125] caml_check_urgent_gc  [130] caml_register_frametable
  [24] camlLexing__engine_1041 [140] caml_compact_heap_maybe [223] caml_register_global_root
 [181] camlLexing__entry     [203] caml_convert_flag_list [224] caml_register_named_value
 [182] camlLexing__from_channel_1066 [141] caml_copy_double [153] caml_round_heap_chunk_size
 [183] camlLexing__from_function_1064 [145] caml_copy_string [57] caml_scan_global_roots
 [118] camlLexing__fun_1126   [82] caml_copy_string_array [56] caml_scan_global_young_roots
 [119] camlLexing__fun_1130   [96] caml_create_string    [225] caml_set_minor_heap_size
 [120] camlLexing__lex_refill_1051 [47] caml_darken      [128] caml_stat_alloc
  [98] camlLexing__sub_lexeme_1077 [49] caml_darken_all_roots [162] caml_stat_free
 [148] camlList__chop_1238   [204] caml_debugger_init    [154] caml_string_equal
 [184] camlList__entry        [60] caml_do_local_roots    [97] caml_string_length
   [8] camlList__find_1202   [157] caml_do_read          [226] caml_string_notequal
 [112] camlList__find_all_1200 [50] caml_do_roots        [227] caml_sys_exit
 [113] camlList__fun_1439     [15] caml_empty_minor_heap  [83] caml_sys_get_argv
 [106] camlList__iter_1061   [133] caml_enter_blocking_section [228] caml_sys_get_config
 [149] camlList__length_aux_1008 [134] caml_enter_blocking_section_default [229] caml_sys_init
  [44] camlList__map_1040     [10] caml_equal            [230] caml_sys_open
  [42] camlList__mapi_1045   [205] caml_executable_name  [104] caml_tuplify4
 [109] camlList__rev_append_1029 [206] caml_ext_table_add  [9] compare_val
  [68] camlList__rev_merge_1246 [207] caml_ext_table_init [231] do_write
  [66] camlList__rev_merge_rev_1256 [126] caml_final_do_calls [23] mark_slice
 [156] camlList__rev_sort_1267 [137] caml_final_do_strong_roots [92] parse_digit
  [63] camlList__sort_1266   [127] caml_final_do_young_roots [30] parse_intnat
 [185] camlList__stable_sort_1243 [123] caml_final_empty_young [99] parse_sign_and_base
 [186] camlLiteral__entry    [142] caml_final_update     [232] realloc_gray_vals
  [31] camlLiteral__id_of_literal_1042 [208] caml_finalize_channel [51] start_cycle
 [100] camlLiteral__make_1011 [151] caml_fl_add_blocks   [131] sweep_slice
  [85] camlLiteral__neg_1039  [87] caml_fl_allocate      [233] unlink_channel
  [84] camlMain__add_file_1079 [138] caml_fl_init_merge   [62] <cycle 1>
